Manufacturer Name,Model Number,Description,Maximum Continuous Output Power at Unity Power Factor,Nominal Voltage,Weighted Efficiency,Night Tare Loss,Power Rating. Continuous. 40 deg C,"Night
Tare Loss. 40 deg C",Voltage Minimum,Voltage Nominal,Voltage Maximum,Power Level,Power Level,Power Level,Power Level,Power Level,Power Level,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax
,,,(kW),(Vac),(%),(W),(kW),(W),(Vdc),(Vdc),(Vdc),10% (kW),20% (kW),30% (kW),50% (kW),75% (kW),100% (kW),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%)
GoodWe Technologies Co.. Ltd.,GEC9.6-1U-US10 [240V],"9.6 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive Battery Inverter
",9.616,240,96.5,9.5,,,200,350,495,0.9616,1.9232,2.8848,4.808,7.212,9.616,95.01118779,96.10338638,96.33443277,96.28801291,95.86012975,95.40932924,95.9625667,95.7040542,96.63456153,96.98419779,96.95052976,96.76837196,96.40984788,96.76533476,95.05039225,96.14931816,96.56900501,96.70481763,96.69380398,96.40076292,96.57352816
GoodWe Technologies Co.. Ltd.,GW9600A-BP [240V],"9.6 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive Battery Inverter
",9.616,240,96.5,9.5,,,200,350,495,0.9616,1.9232,2.8848,4.808,7.212,9.616,95.01118779,96.10338638,96.33443277,96.28801291,95.86012975,95.40932924,95.9625667,95.7040542,96.63456153,96.98419779,96.95052976,96.76837196,96.40984788,96.76533476,95.05039225,96.14931816,96.56900501,96.70481763,96.69380398,96.40076292,96.57352816
GoodWe Technologies Co.. Ltd.,GEH9.6-1U-US10 [240V],"9.6 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive PV and Battery Inverter
",9.628,240,97,9.4,,,300,400,480,0.9628,1.9256,2.8884,4.814,7.221,9.628,95.83610643,96.81212833,97.05822517,97.00401007,96.70221377,96.33288358,96.76069728,96.71342208,97.53717671,97.65893751,97.57529982,97.31145406,96.9523664,97.37797016,96.15312045,97.27479905,97.52155472,97.44556513,97.19826041,96.83691831,97.23294395
GoodWe Technologies Co.. Ltd.,GW9600A-ES [240V],"9.6 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive PV and Battery Inverter
",9.628,240,97,9.4,,,300,400,480,0.9628,1.9256,2.8884,4.814,7.221,9.628,95.83610643,96.81212833,97.05822517,97.00401007,96.70221377,96.33288358,96.76069728,96.71342208,97.53717671,97.65893751,97.57529982,97.31145406,96.9523664,97.37797016,96.15312045,97.27479905,97.52155472,97.44556513,97.19826041,96.83691831,97.23294395
GoodWe Technologies Co.. Ltd.,GW9600H-ES [240V],"9.6 kW. 240 Vac. Bi-directional Grid Support Utility Interactive PV and Battery Inverter
",9.628,240,95.5,45.22,,,300,400,480,0.9519,1.9038,2.8557,4.7595,7.13925,9.519,92.20717558,94.73980233,95.38989849,95.54713675,95.15574509,94.55517555,95.09726735,93.02847613,95.45290689,96.02106523,96.10622382,95.73840459,95.17318344,95.69863282,92.60506281,95.18292274,95.72324618,95.95575014,95.64133762,94.99175778,95.54034255
GoodWe Technologies Co.. Ltd.,GEH11.4-1U-US20 [240V],11.4 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive PV and Battery Inverter. with PCS functionality.,11.3793,240,97,5.62,,,270,390,500,1.13793,2.27586,3.41379,5.68965,8.534475,11.3793,95.63142857,96.44,96.79571429,97.05142857,96.98,96.71714286,96.8788,96.49,97.44285714,97.53285714,97.44142857,97.20285714,96.98,97.2649,96.24142857,97.18714286,97.22428571,97.13857143,96.99,96.36571429,96.99801429
GoodWe Technologies Co.. Ltd.,GW11K4-ES-US20 [240V],11.4 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive PV and Battery Inverter. with PCS functionality.,11.3793,240,97,5.62,,,270,390,500,1.13793,2.27586,3.41379,5.68965,8.534475,11.3793,95.63142857,96.44,96.79571429,97.05142857,96.98,96.71714286,96.8788,96.49,97.44285714,97.53285714,97.44142857,97.20285714,96.98,97.2649,96.24142857,97.18714286,97.22428571,97.13857143,96.99,96.36571429,96.99801429
GoodWe Technologies Co.. Ltd.,GEC11.4-1U-US20 [240V],11.4 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive Battery Inverter. with PCS functionality.,11.3919,240,96,5.61,,,235,300,495,1.13919,2.27838,3.41757,5.69595,8.543925,11.3919,94.32,95.63571429,95.77285714,96.47571429,95.79142857,95.13714286,95.83354286,95.15,96.18571429,96.27,96.04428571,96.54857143,96.02142857,96.3088,94.53857143,96.06571429,96.29142857,96.21142857,95.85285714,96.21857143,95.95714286
GoodWe Technologies Co.. Ltd.,GW11K4-SBP-US20 [240V],11.4 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive Battery Inverter. with PCS functionality.,11.3919,240,96,5.61,,,235,300,495,1.13919,2.27838,3.41757,5.69595,8.543925,11.3919,94.32,95.63571429,95.77285714,96.47571429,95.79142857,95.13714286,95.83354286,95.15,96.18571429,96.27,96.04428571,96.54857143,96.02142857,96.3088,94.53857143,96.06571429,96.29142857,96.21142857,95.85285714,96.21857143,95.95714286
Guangzhou Sanjing Electric Co.. Ltd.,H2-7.6K-S3-US [240V],7.6 kW. 240 Vac Bi-directional Transformerless Hybrid Grid Support Utility Interactive Inverter,7.606,240,97,3.1,,,200,380,550,0.7606092,1.5212184,2.2818276,3.803046,5.704569,7.606092,91.67571429,95.03328571,96.06,96.90142857,97.01142857,96.83428571,96.55296429,93.31285714,96.56285714,96.81728571,97.55428571,97.75571429,97.66285714,97.35880286,89.92285714,94.51571429,95.957,96.99585714,97.44271429,97.39285714,96.72095143
Guangzhou Sanjing Electric Co.. Ltd.,H2-10K-S4-US [240V],10 kW. 240 Vac Bi-directional Transformerless Hybrid Grid Support Utility Interactive Inverter,10.089,240,97,3,,,200,380,550,1.008942,2.017884,3.026826,5.04471,7.567065,10.08942,92.505,95.285,96.12885714,96.68328571,96.757,96.53685714,96.41145571,93.37828571,96.02742857,96.87057143,97.488,97.62328571,97.88814286,97.2682,91.77585714,95.115,96.252,97.10557143,97.34085714,97.28428571,96.82406286
Guangzhou Sanjing Electric Co.. Ltd.,H2-12K-S4-US [240V],12 kW. 240 Vac Bi-directional Transformerless Hybrid Grid Support Utility Interactive Inverter,12.034,240,97,3.2,,,200,380,550,1.20342,2.40684,3.61026,6.0171,9.02565,12.0342,93.19142857,95.65414286,96.30785714,96.68114286,96.526,96.19714286,96.33898429,93.908,96.33528571,97.04885714,97.49928571,97.47571429,97.26114286,97.21898286,92.41857143,95.44271429,96.53871429,97.16971429,97.25342857,97.11,96.85898143
Hanwha Q cells America Inc.,Q.VOLT H3.8SX [240V],3.8 kW. 240 Vac Grid support. utility-interactivehybrid inverter. with Battery Interface (BI). Q.HOME HUB 200SX,3.805,240,97,1.2,,,175.4,337.9,499.5,0.38047,0.76094,1.14141,1.90235,2.853525,3.8047,92.7831873,95.37829826,96.12207692,96.53472782,96.58847256,96.4765394,96.3029019,94.0898888,96.21931352,96.88503092,97.32483226,97.46610851,97.44265329,97.16814989,91.46854075,96.31706681,97.12806981,97.44917425,97.65555409,97.66193092,97.23483016
Hanwha Q CELLS America Inc.,Q.VOLT A3.8SX [240V],3.8 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,3.81,240,95,1.2,,,75.6,262.8,450,0.38096,0.76192,1.14288,1.9048,2.8572,3.8096,89.55179198,92.85915019,93.71679751,94.01933347,93.77903261,93.4412167,93.59005304,88.02850599,94.02982192,95.58657049,96.46368299,96.74732313,96.84582754,96.06876586,87.54355429,93.89966382,95.47776569,96.37590334,96.85968925,97.01332635,96.07929857
Hanwha Q cells America Inc.,Q.VOLT H5.0SX [240V],5.0 kW. 240 Vac Grid support. utility-interactivehybrid inverter. with Battery Interface (BI). Q.HOME HUB 200SX,5.003,240,97.5,1.2,,,229.9,363.7,499.9,0.50027,1.00054,1.50081,2.50135,3.752025,5.0027,94.49959475,96.24517503,96.76564073,97.00817415,96.98372018,96.85201996,96.8198087,95.75458864,97.26119713,97.46570922,97.7249397,97.72389974,97.64050014,97.58705771,94.81215682,97.07102644,97.36779853,97.65909314,97.71178664,97.62790436,97.50722512
Hanwha Q CELLS America Inc.,Q.VOLT A5.0SX [240V],5.0 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,5.03,240,96,1.2,,,100.4,275.5,449.9,0.503,1.006,1.509,2.515,3.7725,5.03,91.35237194,94.11661559,94.75340416,95.02686845,94.86946878,94.5366646,94.69362821,91.14030683,95.31887376,96.21287865,96.69957709,96.90429052,96.9327501,96.46992406,89.75480458,95.136979,96.09047965,96.67982001,97.00810182,97.0804723,96.44897847
Hanwha Q CELLS America Inc.,Q.HOME+ HYB-G1-6.0 [240V],6.0 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,5.57,240,94,25,,,240,335,425,0.575,1.15,1.725,2.875,4.3125,5.75,86.86968282,91.49432334,93.19750713,94.27734796,94.5285771,94.41948009,93.85256728,86.53469254,91.71923739,93.53264188,94.76075866,95.11601262,95.14251447,94.33963832,85.94408366,91.05582687,93.11956528,94.55685226,95.05593394,95.18881225,94.1609271
HANWHA Q CELLS AMERICA INC.,Q.HOME+ AC-G1-6.0 [240V],6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,5.732,240,94,25,,,360,430,500,0.5732,1.1464,1.7196,2.866,4.299,5.732,86.11043474,91.38849464,93.35108744,94.7497621,94.83810856,95.05060446,94.13015041,85.90742769,91.67752373,93.5458963,95.09320206,94.94489841,95.31178927,94.3016389,85.57562449,91.81869845,93.69181619,94.56683252,94.96797215,95.20942456,94.20950914
Hanwha Q cells America Inc.,Q.VOLT H6.0SX [240V],6.0 kW. 240 Vac Grid support. utility-interactivehybrid inverter. with Battery Interface (BI). Q.HOME HUB 200SX,6.017,240,97.5,1.2,,,277,388.3,498.7,0.60166,1.20332,1.80498,3.0083,4.51245,6.0166,95.05932471,96.78007732,97.1224088,97.2712157,97.19268785,97.00290452,97.08529099,96.31286906,97.4580376,97.74778937,97.8565773,97.77581805,97.64504485,97.70846841,94.8068039,96.94408695,97.52456366,97.76568102,97.65707052,97.5828995,97.51060951
Hanwha Q CELLS America Inc.,Q.VOLT A6.0SX [240V],6.0 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,6.035,240,96,1.2,,,121.1,285.1,449.9,0.60349,1.20698,1.81047,3.01745,4.526175,6.0349,92.43536384,94.75172653,95.30643446,95.49571563,95.35294931,94.96695574,95.21128422,92.5819594,95.97506566,96.56137446,96.83847777,96.96419296,96.91499679,96.66224903,91.28307583,95.62424827,96.32675423,96.81116396,97.04612442,97.08130083,96.61060137
Hanwha Q CELLS America Inc.,Q.HOME+ HYB-G1-7.0 [240V],7.0 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,6.666,240,94.5,25,,,290,360,425,0.6666,1.3332,1.9998,3.333,4.9995,6.666,88.19254533,92.4800246,93.86422265,94.72817737,94.85927755,94.66160392,94.31682431,87.89501674,92.55220901,93.98568097,94.93925504,95.14598543,95.08434622,94.54052598,87.18829039,91.84027836,93.66534625,94.81241511,95.18815169,95.18357601,94.43889346
HANWHA Q CELLS AMERICA INC.,Q.HOME+ AC-G1-7.0 [240V],7 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,6.68,240,95,25,,,280,390,500,0.668,1.336,2.004,3.34,5.01,6.68,88.2923772,93.48385218,94.88248185,95.53001609,95.11351908,94.47592068,94.78705005,88.5638631,92.57622722,94.65479402,95.55142668,95.42783592,95.2339369,94.93419065,87.5631131,92.15809758,94.26124329,95.39276395,95.22659313,94.6733281,94.65801979
Hanwha Q cells America Inc.,Q.VOLT H7.6SX [240V],7.6 kW. 240 Vac Grid support. utility-interactive hybrid inverter. with Battery Interface (BI). Q.HOME HUB 200SX,7.593,240,97.5,1.2,,,234.1,365.5,498.4,0.75932,1.51864,2.27796,3.7966,5.6949,7.5932,95.53009402,96.93545402,97.20776834,97.31903485,96.95340502,96.70557159,96.99048922,96.66766762,97.83574545,97.97051146,97.93703043,97.77402258,97.53346363,97.77863689,96.05748031,97.25003475,97.82063072,97.87415133,97.74812737,97.61844711,97.68427828
Hanwha Q CELLS America Inc.,Q.VOLT A7.6SX [240V],7.6 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,7.601,240,96.5,1.2,,,149.7,300.1,449.8,0.76005,1.5201,2.28015,3.80025,5.700375,7.6005,93.37099552,95.37116841,95.81067752,95.8958197,95.68554932,95.32020008,95.61815282,94.12395069,96.4540246,96.80952607,97.00540003,96.9851994,96.81220391,96.81870227,93.44129076,96.16888643,96.70563907,96.97965709,97.07955153,97.00646639,96.81898626
Hanwha Q CELLS America Inc.,Q.HOME+ HYB-G1-7.6 [240V],7.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,7.642,240,95.5,44,,,304,402,500,0.7641532,1.5283064,2.2924596,3.820766,5.731149,7.641532,91.70741818,94.57294389,95.3432084,95.73283453,95.65006363,95.38561424,95.40583862,90.55734915,94.48369558,95.23725446,95.75218786,95.75516252,95.5730134,95.41179553,93.45463945,95.5642993,96.16592466,96.48873914,96.36511039,96.14492525,96.19970149
Hanwha Q CELLS America Inc.,Q.HOME+ AC-G1-7.6 [240V],7.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,7.832,240,95.5,49.5,,,320,375,430,0.7832056,1.5664112,2.3496168,3.916028,5.874042,7.832056,91.43117354,94.9622193,95.62419916,95.75096782,95.44009596,94.97588249,95.32001003,92.29516324,94.86935798,95.60946117,95.93578666,95.74142197,95.33204636,95.56448093,92.76179911,95.06164026,95.71488524,95.90281805,95.76321778,95.43686893,95.61528087
Hanwha Q CELLS America Inc.,Q.HOME+ HYB-G1-8.6 [240V],8.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,8.604,240,96,40,,,258,379,500,0.860444,1.720888,2.581332,4.30222,6.45333,8.60444,92.69933436,94.53992862,95.29782475,95.6136113,95.4241476,94.94041372,95.27138606,92.8440511,95.28941579,95.9701449,96.18245071,95.87159855,95.52933717,95.78137896,93.69408391,95.77680652,96.27449932,96.51940873,96.29684427,95.89216436,96.19055511
Hanwha Q CELLS America Inc.,Q.HOME+ AC-G1-8.6 [240V],8.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,8.613,240,95.5,42,,,363,396.5,430,0.8613,1.7226,2.5839,4.3065,6.45975,8.613,93.0135086,95.28054918,95.80882018,95.92959765,95.63120674,95.18939281,95.57085094,92.85842601,95.24742892,95.80679966,95.99888651,95.74737358,95.32272793,95.64553501,92.57570967,95.11976236,95.72335138,95.98828037,95.83460377,95.45241136,95.66831811
Holu Hou Energy LLC,HH9600H-HI [240V],9.6 KW. 240 Vac Non-isolated Grid Support Utility Interactive Hybrid Inverter,9.628,240,97,9.4,,,300,400,480,0.9628,1.9256,2.8884,4.814,7.221,9.628,95.83610643,96.81212833,97.05822517,97.00401007,96.70221377,96.33288358,96.76069728,96.71342208,97.53717671,97.65893751,97.57529982,97.31145406,96.9523664,97.37797016,96.15312045,97.27479905,97.52155472,97.44556513,97.19826041,96.83691831,97.23294395
Jiangsu RCT Power Energy Technology Co.. Ltd,Power Storage DC US-8.0 [240V],8 kW. 240 Vac. Bi-directional. Transformerless Grid Support Utility Interactive PV and Battery Inverter,8.032,240,97,0.4025,,,220,360,420,0.80322,1.60644,2.40966,4.0161,6.02415,8.0322,94.48347572,96.28888562,96.86762753,97.13528607,96.98314308,96.56383912,96.84556648,94.80351864,96.8256982,97.29690193,97.58976748,97.52572318,97.22993244,97.35303496,94.74716201,96.88602921,97.45503161,97.71569168,97.63596497,97.33705795,97.46300132
LG Electronics Inc.,A005KEEN261 [240V],5000 W. 240 Vac. transformerless. Bi-dierctional. Muti-mode. Grid Support Utility Interactive Energy Storage Inverter,5,240,98,2.05,,,350,400,450,0.5,1,1.5,2.5,3.75,5,96.48090476,97.58457143,98.11671429,98.47357143,98.3237619,97.93509524,98.20026905,95.89380952,97.55080952,98.00838095,98.45066667,98.35033333,98.1237619,98.18080333,95.24404762,97.15757143,97.75309524,98.29519048,98.24528571,98.03333333,98.01167
LG Electronics Inc.,D007KEEN261 [240V],7680 W. 240 Vac. transformerless. Bi-dierctional. Muti-mode Grid Support Utility Interactive Solar and Energy Storage Inverter,7.68,240,97.5,1.19,,,270,380,450,0.768,1.536,2.304,3.84,5.76,7.68,95.1417619,96.55657143,97.33252381,97.59719048,97.51042857,97.13038095,97.3458581,96.49571429,97.6782381,98.0327619,98.06442857,97.7762381,97.43109524,97.79416286,95.76833333,97.32171429,97.81547619,97.95814286,97.74795238,97.44714286,97.6846581
Lion Energy,#50170167 Sanctuary 8K [240V],8 kW. 240 Vac. Grid Support Utility Interactive Inverter,7.898,240,95,18.8,,,240,370,425,0.789799267,1.579598533,2.3693978,3.948996333,5.9234945,7.897992667,91.61792113,94.68762938,94.7932199,95.07586188,94.59888201,94.12795661,94.58402099,92.60507582,95.3424714,95.44948443,95.71484354,95.34117457,94.83140272,95.29777454,91.49117337,94.8317938,95.04683948,95.51045462,95.26800064,94.83535701,95.09786102
NeoVolta Inc.,NV7600 [240V],7680W. 240 Vac. 1-phase hybrid Grid Support Utility Interactive Inverter that works with PV and energy storage. Inverter is capable of PCS functionality.,7.657,240,96.5,13.4,,,240,370,425,0.76571189,1.53142378,2.29713567,3.82855945,5.742839174,7.657118899,91.8196158,94.91099778,95.52051377,97.07955087,96.98801209,97.13049899,96.52767321,91.670909,95.00084136,95.70773217,97.54654849,97.44586223,97.08346102,96.8870615,91.55133333,95.07170672,95.85843856,97.6006364,97.27396276,97.08678933,96.82432467
OutBack Power Technologies. Inc.,GS4048A [240V],3.6 kW. 240 Vac Grid Support Utility Interactive Inverter with external battery backup and accessible neutral to allow 120 VAC loads to be backed up. Inverter is capable of PCS functionality,3.6,240,92.5,0.1,,,44,48,56,0.72,1.44,2.16,3.6,5.4,7.2,92.6,94.4,93.7,94.4,93,90.4,93.3,91.5,93.4,93,93.3,92.7,90.8,92.7,89,91.6,92.2,92.1,91.5,89.9,91.5
OutBack Power Technologies. Inc.,SBX5048-120/240 [240V],5.0 kW. 240 Vac. Multimode Grid Support Utility Interactive PV and Battery Inverter with PCS Functionality,4.985,240,94,24.85,,,250,420,550,0.5,1,1.5,2.5,3.75,5,85.911188,91.878574,93.403974,94.205962,94.083302,93.775124,93.57501138,87.041832,92.430834,94.19184,94.897618,95.095256,94.894152,94.47992884,85.362352,91.925974,93.50906,94.477918,94.741786,94.617314,94.01625504
OutBack Power Technologies. Inc.,GS8048A [240V],7.2 kW. 240 Vac Grid Support Utility Interactive Inverter with external battery backup and accessible neutral to allow 120 VAC loads to be backed up. Inverter is capable of PCS functionality,7.2,240,92.5,0.1,,,44,48,56,0.36,0.72,1.08,1.8,2.7,3.6,88.3,92.6,94.1,94.4,93.2,91.2,93.3,87.1,91.5,92.9,93.3,93,90.8,92.6,84,89,90.9,92.1,91.9,90.2,91.3
OutBack Power Technologies. Inc.,OGHI8048A [240V],7.2 kW. 240 Vac Grid Support Utility Interactive Inverter    ,7.638,240,93,146.4,,,44,48,52,0.763815601,1.527631201,2.291446802,3.819078003,5.728617004,7.638156006,89.6182551,93.52271159,94.11916539,94.51325633,92.58632308,89.02088571,92.92474498,88.41170617,93.36749035,94.53898635,94.33680837,92.71585268,90.33074284,93.01618995,87.17211591,92.84712633,94.35985501,94.60920796,93.44277268,91.80984259,93.43551888
Pika Energy,X7602 [240V],7.6 kW. 240 Vac Grid Support Utility Interactive Inverter,7.587,240,96.5,1.29,,,390,400,420,0.759,1.517,2.276,3.793,5.689,7.586,91.67,95.89,96.62,97.26,97.24,97.04,96.87,91.01,95.4,96.52,97.26,97.15,97.01,96.75,90.48,95.21,96.33,96.86,97.02,96.91,96.55
POMCube Inc.,PNZ-10K1N2-NA0 [240V],10kW. 240 Vac Split Phase. Transformerless Grid Support Utility Interactive Hybrid Inverter for PV and Energy Storage Application   ,9.923,240,94,21.92,,,250,360,530,0.992266,1.984532,2.976798,4.96133,7.441995,9.92266,91.27277467,93.86654791,92.84659327,93.98179989,94.18823347,93.89180744,93.83636166,94.43300607,94.22869179,93.57898514,93.09051673,94.03913048,94.29742104,93.82285177,93.36974271,95.1763654,93.79277168,94.57649073,94.88442861,95.15811152,94.65645637
Schneider Electric Solar Inc.,XW Pro 6848 NA [240V],6 kW. 240 Vac. Special Purpose Grid Support Utility Interactive Battery Inverter/Charger/Stand-alone. with PCS Functionality,6.019,240,94,0.37,,,47,52,58,0.6018542,1.2037084,1.8055626,3.009271,4.5139065,6.018542,92.92909048,94.49487143,94.75549524,95.18002381,93.90901429,92.24227143,94.18426276,92.82451905,94.41605238,94.67328571,95.14995238,93.82244286,92.15939048,94.1099319,92.70295238,94.33172381,94.55394762,95.09134762,93.72172381,92.05943333,94.01584629
Shanghai Chelion RenewableTechnology Co.. Ltd.,iHome-INV7.6K-H1H02 [240V],7.6 kW. 240 Vac Grid Support Power Conversion System,7.581022791,240,97,2.5,,,300,370,440,0.758102279,1.516204558,2.274306837,3.790511395,5.685767093,7.581022791,94.2651,95.2225,96.16303333,96.92336667,97.11246667,97.06363333,96.747989,95.2164,96.18356667,96.79353333,97.36493333,97.6024,97.53476667,97.28570467,94.82433333,95.83336667,96.55146667,97.2034,97.42313333,97.3541,97.08549733
Shanghai Chelion RenewableTechnology Co.. Ltd.,iHome-INV9.6K-H1H02 [240V],9 kW. 240 Vac Grid Support Power Conversion System,9.573264647,240,97,2.5,,,300,370,440,0.957326465,1.914652929,2.871979394,4.786632323,7.179948485,9.573264647,94.32396667,95.43376667,96.47356667,97.01263333,97.09136667,97.01333333,96.803219,95.76353333,96.41273333,97.04223333,97.48393333,97.57346667,97.40476667,97.35204767,94.89073333,95.98466667,96.8438,97.3145,97.39463333,97.234,97.13301933
Shanghai Chelion RenewableTechnology Co.. Ltd.,iHome-INV10K-H1H02 [240V],10 kW. 240 Vac Grid Support Power Conversion System,9.956302007,240,97,2.5,,,300,370,440,0.995630201,1.991260401,2.986890602,4.978151003,7.467226505,9.956302007,94.33373333,95.61356667,96.5122,97.03076667,97.07283333,96.98256667,96.80968267,95.79346667,96.47503333,97.07333333,97.50486667,97.54303333,97.37263333,97.34675167,95.18403333,96.08433333,96.88296667,97.3434,97.36516667,97.2134,97.14385633
Shanghai Chelion RenewableTechnology Co.. Ltd.,iHome-INV11.4K-H1H02 [240V],11.4 kW. 240 Vac Grid Support Power Conversion System,11.37051,240,97,2.5,,,300,370,440,1.137051,2.274102,3.411153,5.685255,8.5278825,11.37051,94.3642,96.05503333,96.9052,97.10186667,97.04366667,96.9028,96.875619,95.81253333,96.79436667,97.33526667,97.60363333,97.47246667,97.26343333,97.37279367,95.284,96.55316667,97.16216667,97.41396667,97.30383333,97.08306667,97.18059633
Shanghai Chelion RenewableTechnology Co.. Ltd.,iHome-INV12K-H1H02 [240V],12 kW. 240 Vac Grid Support Power Conversion System,11.96817,240,97,2.5,,,300,370,440,1.196817,2.393634,3.590451,5.984085,8.9761275,11.96817,94.38413333,96.0625,96.92373333,97.1216,97.01313333,96.87133333,96.86540167,95.83433333,96.81496667,97.34276667,97.62316667,97.4548,97.22296667,97.368311,95.31543333,96.57346667,97.1839,97.44216667,97.28203333,97.03996667,97.17768967
Shenzhen Growatt New Energy Co.. Ltd.,SPH 3000TL BL-US [240V],2.93 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,2.934,240,93.5,15.128,,,150,380,480,0.293436481,0.586872961,0.880309442,1.467182404,2.200773605,2.934364807,83.5494476,88.74195066,91.51872577,93.46602653,94.37781321,94.57353574,93.13810589,82.95307536,88.97742034,91.28397506,94.78210464,95.76090828,95.94928916,94.17605886,81.24886988,86.99919755,91.7283146,93.61557376,94.94873839,95.58890997,93.36885976
Shenzhen Growatt New Energy Co.. Ltd.,MIN 3000TL-XH-US [240V],3.095 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,3.095,240,97,1.593,,,125,380,480,0.309509,0.619018,0.928527,1.547545,2.3213175,3.09509,92.5494476,94.74195066,95.51872577,96.46602653,96.37781321,96.17353574,96.04810589,94.95307536,96.97742034,97.28397506,97.78210464,97.76090828,97.44928916,97.54105886,93.24886988,95.99919755,96.7283146,97.21557376,97.34873839,97.38890997,97.01685976
Shenzhen Growatt New Energy Co.. Ltd.,SPH 3600TL BL-US [240V],3.61 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,3.608,240,94,15.128,,,150,380,480,0.360836,0.721672,1.082508,1.80418,2.70627,3.60836,84.92259147,90.04953714,92.90791546,93.78752048,94.43176735,94.4560057,93.51534665,84.86808295,90.93002565,93.85669029,94.56195693,95.55831983,95.97270963,94.50658338,82.49769267,88.98865674,92.29351262,94.46866127,94.73814936,95.61439137,93.65491965
Shenzhen Growatt New Energy Co.. Ltd.,MIN 3800TL-XH-US [240V],3.888 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,3.888,240,97,1.593,,,160,380,480,0.388821,0.777642,1.166463,1.944105,2.9161575,3.88821,92.92259147,95.04953714,95.90791546,96.58752048,96.73176735,96.4560057,96.35234665,95.86808295,97.43002565,97.85669029,98.06195693,98.05831983,97.97270963,97.91158338,93.49769267,96.48865674,97.19351262,97.66866127,97.73814936,97.61439137,97.41991965
Shenzhen Growatt New Energy Co.. Ltd.,SPH 4000TL BL-US [240V],3.99 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,3.988,240,95,15.128,,,180,380,480,0.398836,0.797672,1.196508,1.99418,2.99127,3.98836,86.92259147,91.04953714,92.90791546,94.58752048,95.13176735,95.1560057,94.21934665,86.56808295,92.23002565,94.35669029,95.66195693,96.25831983,96.17270963,95.31158338,84.49769267,91.08865674,93.39351262,95.16866127,96.13814936,96.01439137,94.88091965
